,type_of_property,price,number_of_bedrooms,surface,terrace,garden,swimming_pool,state_of_the_building,province_score
321,1,109500.0,-0.5958083457423904,-0.2504309759932077,0,1,0,0,0.7816393442622951
322,1,310000.0,0.9687152237509414,-0.14439695382854986,0,1,0,1,0.7816393442622951
323,0,245000.0,-1.3780701304890564,-0.8277273188896779,1,0,0,0,1.1967213114754098
324,0,269000.0,0.18645343900427552,-0.7923826448347919,1,0,0,1,1.2754098360655737
325,0,660265.0,0.18645343900427552,0.07945264851906104,1,0,0,1,1.1114754098360655
326,1,169500.0,-0.5958083457423904,-0.4978436943774092,1,1,0,1,0.7816393442622951
327,1,242000.0,0.9687152237509414,0.32686536690326257,0,0,0,1,1.0163934426229508
328,0,95000.0,-1.3780701304890564,-1.204737175475128,0,0,0,1,0.7816393442622951
329,0,395000.0,-0.5958083457423904,-0.8395088769079733,1,0,0,1,1.0163934426229508
330,1,369000.0,0.9687152237509414,0.6920936654704172,1,1,0,1,1.1114754098360655
331,1,299000.0,0.9687152237509414,0.6803121074521219,1,0,0,1,1.0163934426229508
332,1,380000.0,0.18645343900427552,-0.22686785995661704,1,0,0,1,1.1114754098360655
333,1,315000.0,0.18645343900427552,-0.5920961585237717,1,1,0,1,1.0786885245901638
334,1,149000.0,0.18645343900427552,-0.5920961585237717,0,0,0,1,0.8163934426229508
335,0,290000.0,0.18645343900427552,-0.6156592745603623,1,0,0,1,0.7816393442622951
336,1,425000.0,0.18645343900427552,0.5389334112325782,0,0,0,1,0.6524590163934426
337,0,550000.0,-1.3780701304890564,0.3504284829398532,1,0,0,1,1.1114754098360655
338,0,469000.0,-0.5958083457423904,-0.26221253401150296,1,0,0,1,1.1967213114754098
339,1,374500.0,-0.5958083457423904,-0.5096252523957046,0,0,0,1,1.0163934426229508
340,1,620000.0,1.7509770084976073,0.5624965272691688,1,1,0,1,1.1967213114754098
341,1,395000.0,-2.160331915235722,2.9894974790380027,0,0,0,1,0.6524590163934426
342,1,239000.0,0.9687152237509414,-0.1797416278834358,0,1,0,1,1.2754098360655737
343,1,398000.0,0.18645343900427552,-0.5803146005054763,1,0,0,1,1.2754098360655737
344,0,500000.0,-0.5958083457423904,-0.6156592745603623,1,0,0,1,1.1967213114754098
345,0,149000.0,-1.3780701304890564,-1.2754265235848998,0,0,0,1,1.0163934426229508
346,1,268000.0,1.7509770084976073,-0.12083383779195925,0,0,0,1,1.0163934426229508
348,0,299000.0,0.18645343900427552,-0.026581373645596755,1,0,0,1,1.1114754098360655
349,0,245400.0,-1.3780701304890564,-0.8512904349262685,1,0,0,1,1.1114754098360655
350,0,239000.0,-0.5958083457423904,-0.3800281141944561,1,0,0,1,1.1967213114754098
351,0,139000.0,-1.3780701304890564,-0.9926691311458122,0,0,0,1,0.7816393442622951
352,0,229500.0,-1.3780701304890564,-1.1104847113287655,1,0,0,1,1.0163934426229508
353,0,250000.0,0.18645343900427552,-0.5096252523957046,0,0,0,1,1.1114754098360655
354,0,242500.0,-1.3780701304890564,-0.8041642028530873,1,0,0,1,1.1114754098360655
355,0,180300.0,-1.3780701304890564,-1.0280138052006982,1,0,0,1,1.0163934426229508
356,1,129000.0,-0.5958083457423904,-0.7334748547433154,0,0,0,1,1.0786885245901638
357,0,339000.0,0.18645343900427552,0.38577315699473913,1,0,0,1,1.1114754098360655
358,1,440000.0,0.18645343900427552,0.8570354777265515,0,0,0,1,1.1114754098360655
359,0,195000.0,-1.3780701304890564,-1.1811740594385371,0,1,0,0,1.2754098360655737
360,1,335000.0,0.18645343900427552,0.5978412013240547,0,1,0,1,1.2754098360655737
361,1,990000.0,0.9687152237509414,0.9159432678180282,1,1,0,1,1.2754098360655737
362,1,260000.0,-0.5958083457423904,-0.8984166669994498,1,0,0,1,1.0163934426229508
363,1,199000.0,-0.5958083457423904,-0.8277273188896779,1,0,0,1,1.0163934426229508
364,1,280000.0,0.18645343900427552,2.094099069647559,0,1,0,0,0.7816393442622951
365,1,168000.0,0.18645343900427552,-0.3211203241029795,0,0,0,0,0.7816393442622951
366,1,598000.0,0.18645343900427552,0.60962275934235,0,0,1,1,1.1114754098360655
367,0,160370.0,-1.3780701304890564,-1.09870315331047,1,0,0,1,1.0163934426229508
368,1,750000.0,4.097762362737605,1.1515744281839344,1,0,0,1,0.7816393442622951
369,1,199000.0,0.18645343900427552,-0.603877716542067,0,1,0,1,1.0786885245901638
370,0,620000.0,-0.5958083457423904,-0.6510039486152482,0,0,0,1,1.0163934426229508
371,1,299000.0,0.9687152237509414,-0.026581373645596755,1,1,0,1,1.0163934426229508
372,1,529000.0,0.18645343900427552,2.223696207848808,1,0,0,1,1.1114754098360655
373,0,202000.0,-1.3780701304890564,-1.0280138052006982,1,0,0,1,1.0163934426229508
374,1,175000.0,0.9687152237509414,-0.10905227977366393,1,1,0,1,0.6524590163934426
375,1,269000.0,0.9687152237509414,0.5860596433057594,1,1,0,1,0.7816393442622951
376,1,545000.0,0.9687152237509414,0.32686536690326257,1,1,0,1,1.1114754098360655
377,0,225000.0,-0.5958083457423904,-0.8159457608713826,1,0,0,1,0.6524590163934426
378,1,456000.0,0.18645343900427552,0.5860596433057594,0,0,0,1,1.1114754098360655
379,1,290000.0,-0.5958083457423904,-0.43893590428593265,0,1,0,0,1.2426229508196722
380,1,325000.0,0.18645343900427552,-0.5567514844688858,0,0,0,1,1.1114754098360655
381,1,409000.0,0.18645343900427552,0.456462505104511,1,1,0,1,1.1114754098360655
382,1,195000.0,-0.5958083457423904,-0.8866351089811545,1,1,0,1,0.8163934426229508
383,0,435000.0,-0.5958083457423904,-0.15617851184684517,1,0,0,1,1.1967213114754098
384,1,70000.0,-1.3780701304890564,-1.204737175475128,0,0,0,0,0.8852459016393442
385,0,253575.0,-1.3780701304890564,-1.1576109434019466,1,0,0,1,1.1114754098360655
386,1,259000.0,0.18645343900427552,-0.050144489682187376,0,0,0,1,0.8852459016393442
387,0,275000.0,-0.5958083457423904,-0.4978436943774092,1,0,0,1,1.0786885245901638
388,1,185000.0,-0.5958083457423904,-0.9926691311458122,0,0,0,1,1.0786885245901638
389,0,139000.0,-1.3780701304890564,-1.204737175475128,0,0,0,1,1.0163934426229508
390,1,325000.0,0.18645343900427552,0.27973913483008134,0,1,0,1,1.0163934426229508
391,1,280000.0,0.18645343900427552,-0.08548916373707331,0,1,0,1,1.2754098360655737
392,1,575000.0,0.18645343900427552,-0.46249902032252327,1,1,0,1,1.0163934426229508
393,1,1225000.0,4.880024147484271,1.3636424725132499,1,1,0,1,1.2754098360655737
394,0,170000.0,-0.5958083457423904,-0.9926691311458122,0,0,0,1,1.2754098360655737
395,1,540000.0,0.18645343900427552,1.1515744281839344,0,1,0,1,1.2754098360655737
396,1,319000.0,0.9687152237509414,1.1515744281839344,0,1,0,1,1.0163934426229508
397,0,575000.0,-0.5958083457423904,-0.5685330424871811,0,0,0,1,1.1114754098360655
398,0,180000.0,-1.3780701304890564,-1.0515769212372887,0,0,0,0,1.1967213114754098
399,1,640000.0,0.18645343900427552,0.8216908036716657,1,0,0,1,1.2754098360655737
400,0,135500.0,-1.3780701304890564,-1.1222662693470606,1,0,0,1,0.6524590163934426
401,1,135000.0,-0.5958083457423904,-0.3211203241029795,1,0,0,0,0.8163934426229508
402,1,258900.0,0.18645343900427552,-0.09727072175536862,0,1,0,1,1.0786885245901638
403,0,280000.0,-0.5958083457423904,0.2915206928483766,1,0,0,1,0.6524590163934426
404,0,250000.0,-0.5958083457423904,-0.6863486226701342,1,0,0,1,1.0786885245901638
405,0,1235250.0,-0.5958083457423904,-0.13261539581025455,1,1,1,1,1.0786885245901638
406,1,280000.0,-0.5958083457423904,-0.36824655617616076,0,0,0,1,1.1114754098360655
407,0,249000.0,-0.5958083457423904,-0.6745670646518389,1,0,0,1,1.0163934426229508
408,0,256000.0,-1.3780701304890564,-1.0397953632189936,1,0,0,1,1.1967213114754098
409,0,259000.0,0.18645343900427552,-0.5567514844688858,1,0,0,1,1.2754098360655737
410,1,229000.0,0.18645343900427552,-0.14439695382854986,1,1,0,1,0.6524590163934426
411,1,265000.0,0.18645343900427552,0.6214043173606454,1,1,0,1,1.0786885245901638
412,1,319000.0,0.9687152237509414,0.798127687635075,1,1,0,1,0.6524590163934426
413,0,169000.0,-0.5958083457423904,-0.9219797830360404,0,0,0,1,1.0163934426229508
414,1,199000.0,0.18645343900427552,-0.12083383779195925,1,0,0,0,1.1114754098360655
415,0,300000.0,0.18645343900427552,-0.3800281141944561,1,0,0,1,1.1967213114754098
417,0,225700.0,-0.5958083457423904,-0.9337613410543357,1,0,0,1,1.2754098360655737
418,0,387000.0,-0.5958083457423904,-0.47428057834081855,1,0,0,1,1.0163934426229508
419,0,299000.0,-0.5958083457423904,-0.6627855066335435,0,0,0,1,1.0786885245901638
420,0,494000.0,0.18645343900427552,-0.43893590428593265,0,0,0,1,1.0786885245901638
421,1,365000.0,0.18645343900427552,0.40933627303132974,1,0,0,1,1.0786885245901638
422,0,130000.0,-1.3780701304890564,-1.4874945679142153,0,0,0,1,0.7816393442622951
423,1,695000.0,0.18645343900427552,0.39755471501303447,0,0,0,1,1.0786885245901638
424,1,330000.0,0.18645343900427552,0.30330225086667195,1,1,0,1,1.2426229508196722
425,1,149000.0,0.18645343900427552,-0.20330474392002643,1,0,0,1,0.6524590163934426
426,1,81000.0,0.9687152237509414,-0.8512904349262685,0,0,0,1,0.7816393442622951
427,1,450000.0,0.9687152237509414,-0.3800281141944561,0,1,0,1,1.0786885245901638
428,1,464000.0,0.18645343900427552,0.48002562114110164,0,1,0,1,1.1114754098360655
429,0,132500.0,0.18645343900427552,-0.7334748547433154,1,0,0,1,1.2754098360655737
430,1,179000.0,-0.5958083457423904,-0.5567514844688858,0,1,0,0,0.8852459016393442
431,0,290000.0,-1.3780701304890564,-0.7334748547433154,1,0,0,1,1.1114754098360655
432,1,209000.0,0.18645343900427552,0.18548667068371885,1,1,0,1,0.6524590163934426
433,1,1195000.0,2.5332387932442733,3.2015655233673184,0,1,0,1,1.0163934426229508
434,0,265000.0,-0.5958083457423904,-0.6981301806884295,1,0,0,1,1.0163934426229508
435,1,229000.0,0.18645343900427552,-0.20330474392002643,0,1,0,1,1.0786885245901638
436,1,494500.0,0.18645343900427552,0.6803121074521219,0,0,0,1,1.1114754098360655
437,0,295000.0,-0.5958083457423904,-0.5803146005054763,1,0,0,1,1.1967213114754098
438,0,625000.0,0.18645343900427552,-0.026581373645596755,0,0,0,1,1.1967213114754098
439,1,222000.0,-0.5958083457423904,-0.3800281141944561,1,1,0,1,1.1114754098360655
440,1,279000.0,0.9687152237509414,-0.4978436943774092,0,0,0,1,1.0786885245901638
441,0,535000.0,-1.3780701304890564,-1.3107711976397856,0,0,0,1,1.0163934426229508
442,0,115000.0,-2.160331915235722,-1.2636449655666044,0,0,0,1,0.7816393442622951
443,1,368000.0,0.9687152237509414,0.20904978672030947,1,1,0,1,1.1114754098360655
444,1,150000.0,0.18645343900427552,0.20904978672030947,0,0,0,1,0.6524590163934426
445,1,395000.0,0.9687152237509414,0.8570354777265515,1,1,0,1,0.8163934426229508
446,0,265000.0,-1.3780701304890564,-1.09870315331047,0,1,0,1,1.0163934426229508
447,1,359000.0,-0.5958083457423904,-0.26221253401150296,1,0,0,1,1.2426229508196722
448,0,265000.0,-0.5958083457423904,-0.5685330424871811,1,0,0,1,1.1114754098360655
449,1,491827.0,0.18645343900427552,0.11479732257394698,0,0,0,1,1.0786885245901638
450,0,165000.0,-0.5958083457423904,-0.7923826448347919,1,0,0,1,0.6524590163934426
451,0,675000.0,-0.5958083457423904,-0.9691060151092217,0,0,0,1,1.0163934426229508
452,0,150000.0,-0.5958083457423904,-0.603877716542067,1,0,0,1,1.0163934426229508
453,0,252500.0,-1.3780701304890564,-1.169392501420242,1,0,0,1,1.0163934426229508
454,0,135000.0,-0.5958083457423904,-1.2283002915117185,0,0,0,1,0.8852459016393442
455,1,349000.0,-0.5958083457423904,-0.12083383779195925,1,0,0,1,1.1114754098360655
456,1,130000.0,0.18645343900427552,0.4918071791593969,1,1,0,0,0.6524590163934426
457,1,630000.0,0.9687152237509414,0.798127687635075,0,1,0,0,1.1114754098360655
458,0,590000.0,-0.5958083457423904,-0.20330474392002643,1,0,0,1,1.0163934426229508
459,1,995000.0,2.5332387932442733,1.5050211687327937,1,1,0,1,1.1967213114754098
460,1,340000.0,0.18645343900427552,0.7627830135801891,1,1,0,1,0.7816393442622951
461,1,165000.0,0.18645343900427552,-0.7216932967250201,1,0,0,1,1.0786885245901638
462,1,385000.0,0.18645343900427552,-0.073707605718778,1,1,0,1,1.2426229508196722
463,1,475000.0,1.7509770084976073,2.577142948397667,1,1,0,1,1.2754098360655737
464,0,325000.0,0.18645343900427552,-0.4978436943774092,0,0,0,1,1.1967213114754098
465,1,76050.0,-0.5958083457423904,-0.6274408325786576,0,1,0,0,0.6524590163934426
466,1,699000.0,2.5332387932442733,1.858467909281653,1,0,0,1,1.2426229508196722
467,1,520000.0,0.18645343900427552,0.7392198975435985,1,1,1,1,0.8163934426229508
468,1,328330.0,0.18645343900427552,-0.050144489682187376,0,1,0,1,1.0163934426229508
469,1,115000.0,0.18645343900427552,-0.5567514844688858,0,0,0,1,0.7816393442622951
470,0,362846.0,-0.5958083457423904,0.1383604386105376,1,0,0,1,1.0163934426229508
471,1,259900.0,0.18645343900427552,-0.26221253401150296,1,1,1,1,0.7816393442622951
472,0,265000.0,-1.3780701304890564,-0.9219797830360404,1,0,0,1,1.1967213114754098
474,1,385000.0,0.9687152237509414,1.1515744281839344,1,0,0,1,0.6524590163934426
477,1,293500.0,0.18645343900427552,-0.5920961585237717,0,0,0,1,1.0163934426229508
478,1,312000.0,0.18645343900427552,-0.026581373645596755,0,1,0,1,1.0163934426229508
479,1,160000.0,0.9687152237509414,-0.47428057834081855,1,1,0,1,0.7816393442622951
480,1,180000.0,1.7509770084976073,0.09123420653735635,0,0,0,1,0.6524590163934426
481,0,329000.0,0.18645343900427552,-0.4035912302310467,1,0,0,1,1.2426229508196722
482,0,299000.0,-1.3780701304890564,-0.910198225017745,1,0,0,1,1.0786885245901638
483,0,299000.0,-0.5958083457423904,-0.6627855066335435,1,0,0,1,1.1114754098360655
484,0,745000.0,-0.5958083457423904,-0.47428057834081855,1,0,0,1,1.0163934426229508
485,1,970000.0,1.7509770084976073,1.858467909281653,1,1,0,1,1.2754098360655737
486,0,149500.0,-0.5958083457423904,-1.216518733493423,0,1,0,1,1.0163934426229508
487,1,635000.0,0.9687152237509414,1.292953124403478,0,1,1,1,1.0163934426229508
488,0,168000.0,0.18645343900427552,-0.3211203241029795,1,0,0,1,0.7816393442622951
489,0,159000.0,-1.3780701304890564,-1.5346207999873966,0,0,0,1,1.2754098360655737
490,0,291725.0,-1.3780701304890564,-0.910198225017745,1,0,0,1,1.2754098360655737
491,1,391000.0,0.18645343900427552,0.1501419966288329,0,1,0,1,1.2426229508196722
492,1,130000.0,-0.5958083457423904,-0.3800281141944561,1,1,0,0,0.6524590163934426
493,0,169900.0,-0.5958083457423904,-0.8512904349262685,1,0,0,1,1.0163934426229508
494,0,695000.0,0.18645343900427552,0.1619235546471282,1,0,0,1,1.1114754098360655
495,0,425000.0,0.18645343900427552,-0.2857756500480936,0,0,0,1,1.1967213114754098
496,0,245000.0,-0.5958083457423904,-0.4271543462676373,0,0,0,1,1.1967213114754098
497,0,578000.0,0.18645343900427552,-0.09727072175536862,0,0,0,1,1.0786885245901638
498,0,595000.0,-1.3780701304890564,-0.6274408325786576,1,0,0,1,1.1967213114754098
499,0,252000.0,-1.3780701304890564,-0.8630719929445638,1,0,0,1,0.7816393442622951
500,1,550000.0,0.9687152237509414,1.210482218275411,0,0,0,1,1.0163934426229508
501,1,210000.0,-0.5958083457423904,-0.4978436943774092,0,0,0,1,1.1114754098360655
502,1,448000.0,0.9687152237509414,-0.20330474392002643,1,1,0,1,1.1114754098360655
503,0,695000.0,0.18645343900427552,0.6803121074521219,0,0,0,0,1.0163934426229508
504,0,288500.0,-0.5958083457423904,-0.5214068104139998,1,1,0,1,1.0786885245901638
505,1,375000.0,0.9687152237509414,0.19726822870201416,1,0,0,1,1.0163934426229508
506,1,585000.0,0.18645343900427552,2.094099069647559,1,0,1,1,1.0163934426229508
507,1,690000.0,0.18645343900427552,0.7745645715984844,0,1,0,1,1.0786885245901638
508,1,445000.0,0.18645343900427552,0.008763300409289177,0,1,0,1,1.1114754098360655
509,0,397371.0,0.18645343900427552,-0.014799815627301444,1,0,1,1,1.0786885245901638
510,1,489000.0,1.7509770084976073,0.5035887371776923,1,0,1,1,1.2754098360655737
511,0,900000.0,0.9687152237509414,0.20904978672030947,1,0,0,1,1.0163934426229508
512,1,349900.0,0.18645343900427552,-0.026581373645596755,0,0,0,1,1.0163934426229508
513,0,265000.0,-0.5958083457423904,-0.8159457608713826,0,0,0,1,1.2426229508196722
514,1,65000.0,-0.5958083457423904,-1.0044506891641076,0,0,0,1,0.6524590163934426
515,1,420000.0,-2.160331915235722,-0.7334748547433154,0,0,0,0,1.1114754098360655
516,0,425000.0,-0.5958083457423904,-0.639222390596953,1,1,0,1,1.0163934426229508
517,0,210000.0,-1.3780701304890564,-0.6745670646518389,1,0,0,1,1.1967213114754098
518,1,335000.0,-0.5958083457423904,-0.14439695382854986,1,0,0,1,1.1114754098360655
519,1,365000.0,0.18645343900427552,0.5624965272691688,0,1,0,1,1.2754098360655737
520,1,369000.0,0.9687152237509414,0.19726822870201416,1,1,0,1,1.2754098360655737
521,1,249000.0,0.18645343900427552,-0.5920961585237717,1,1,0,1,0.6524590163934426
522,1,375000.0,0.9687152237509414,-0.026581373645596755,0,1,0,1,1.0163934426229508
523,1,459000.0,0.18645343900427552,-0.46249902032252327,1,0,0,1,1.2754098360655737
524,1,69000.0,0.9687152237509414,-0.6274408325786576,1,0,1,0,0.8163934426229508
525,1,159000.0,1.7509770084976073,0.9630694998912094,0,0,0,1,0.6524590163934426
526,1,498000.0,0.18645343900427552,0.9748510579095047,1,1,0,1,1.0786885245901638
527,1,1140000.0,0.18645343900427552,3.555012263916178,0,0,1,1,1.0786885245901638
528,1,279000.0,1.7509770084976073,1.2458268923302969,1,0,0,1,1.0786885245901638
529,0,322000.0,-1.3780701304890564,-1.0162322471824028,1,0,0,1,1.1967213114754098
530,1,325000.0,0.18645343900427552,-0.46249902032252327,1,1,0,1,0.7816393442622951
531,1,309500.0,0.9687152237509414,-0.14439695382854986,1,0,0,1,0.6524590163934426
532,1,325000.0,0.9687152237509414,0.4682440631228063,0,0,0,1,0.8852459016393442
533,1,390000.0,-0.5958083457423904,-0.7923826448347919,0,0,0,1,1.1114754098360655
534,1,325000.0,0.18645343900427552,0.5624965272691688,0,1,0,0,1.2754098360655737
535,0,480000.0,0.18645343900427552,-0.5096252523957046,0,0,0,1,1.1967213114754098
536,1,615000.0,2.5332387932442733,0.9159432678180282,1,1,0,1,1.2426229508196722
537,1,445000.0,3.3155005779909392,0.04410797446417511,1,0,0,1,0.7816393442622951
538,1,349000.0,0.18645343900427552,-0.19152318590173112,1,1,0,1,0.7816393442622951
539,1,365000.0,0.18645343900427552,-0.2975572080663889,1,1,0,1,0.7816393442622951
540,1,486188.0,0.18645343900427552,0.1501419966288329,0,0,0,1,1.0786885245901638
541,0,325000.0,-0.5958083457423904,-0.6745670646518389,1,0,0,1,1.1114754098360655
542,0,252500.0,0.18645343900427552,-0.6156592745603623,0,0,0,1,1.1114754098360655
543,0,225000.0,-0.5958083457423904,-1.2636449655666044,1,0,0,1,1.0163934426229508
544,1,459000.0,1.7509770084976073,1.516802726751089,1,0,0,1,1.1114754098360655
545,1,346207.0,0.9687152237509414,0.7510014555618938,0,1,0,1,0.8852459016393442
546,1,99000.0,0.9687152237509414,0.267957576811786,0,0,0,1,0.6524590163934426
547,0,199000.0,-1.3780701304890564,-0.8866351089811545,1,0,0,1,1.1967213114754098
548,0,365000.0,-0.5958083457423904,-0.8630719929445638,0,0,0,1,1.0163934426229508
549,0,275000.0,0.18645343900427552,-0.3211203241029795,1,0,0,1,1.1114754098360655
550,0,259000.0,-1.3780701304890564,-1.0869215952921747,0,0,0,1,1.0163934426229508
551,1,185000.0,4.880024147484271,2.094099069647559,0,0,0,0,0.6524590163934426
552,0,328000.0,-0.5958083457423904,-0.7923826448347919,1,0,0,1,1.1114754098360655
553,0,180000.0,-0.5958083457423904,-0.7923826448347919,1,0,0,1,0.6524590163934426
554,1,350000.0,2.5332387932442733,2.765647876690392,1,0,0,0,1.0163934426229508
555,0,185000.0,-0.5958083457423904,-0.7923826448347919,1,0,0,1,1.0163934426229508
556,0,529000.0,0.18645343900427552,-0.5449699264505904,1,0,0,1,1.0163934426229508
557,0,429000.0,-1.3780701304890564,-1.1929556174568325,1,0,0,1,1.0163934426229508
558,0,255000.0,-0.5958083457423904,-0.7688195287982014,1,0,0,1,1.0163934426229508
559,1,325000.0,2.5332387932442733,2.5889245064159625,1,1,0,1,0.8852459016393442
560,1,280000.0,0.18645343900427552,-0.6510039486152482,1,1,0,1,0.7816393442622951
561,1,240000.0,0.18645343900427552,-0.3918096722127514,1,0,0,1,0.6524590163934426
562,0,148500.0,-0.5958083457423904,-0.8512904349262685,1,0,0,1,1.0786885245901638
563,0,695000.0,-0.5958083457423904,-0.6156592745603623,1,0,0,1,1.0163934426229508
564,0,207000.0,-0.5958083457423904,-0.8984166669994498,0,0,0,1,1.2754098360655737
565,1,795000.0,0.9687152237509414,4.155871722849239,0,1,0,1,1.1114754098360655
566,0,429000.0,0.18645343900427552,-0.3211203241029795,0,0,0,1,1.1114754098360655
567,0,150000.0,0.18645343900427552,-0.6156592745603623,0,0,0,1,1.0163934426229508
568,1,320000.0,0.18645343900427552,-0.0030182576090061336,1,0,0,1,1.0163934426229508
